loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr
0.13873210549354553,0.9593750238418579,0.9970756769180298,0.07898750901222229,0.9750000238418579,0.9991388916969299,0.001
0.1262103021144867,0.9581249952316284,0.9980849623680115,0.07494271546602249,0.9746666550636292,0.999017059803009,0.001
0.1595771759748459,0.9537500143051147,0.996520459651947,0.07775089889764786,0.9763333201408386,0.9993250966072083,0.001
0.13339047133922577,0.9637500047683716,0.9974021911621094,0.06942911446094513,0.9778333306312561,0.9992872476577759,0.001
0.14149674773216248,0.9624999761581421,0.9964853525161743,0.0740818902850151,0.9766666889190674,0.9985830783843994,0.001
0.1060258224606514,0.9668750166893005,0.9977757334709167,0.0711221769452095,0.9763333201408386,0.9990963339805603,0.001
0.11066911369562149,0.9674999713897705,0.9983317852020264,0.07136080414056778,0.9773333072662354,0.9988673329353333,0.001
0.11705460399389267,0.9612500071525574,0.9979947805404663,0.06824053823947906,0.9779999852180481,0.998893141746521,0.001
0.13742408156394958,0.9593750238418579,0.9971685409545898,0.06571033596992493,0.9786666631698608,0.9990551471710205,0.001
0.10172209143638611,0.965624988079071,0.998210608959198,0.06793338805437088,0.9778333306312561,0.9989507794380188,0.001
0.11348817497491837,0.9643750190734863,0.9970904588699341,0.06420426815748215,0.9788333177566528,0.9993364810943604,0.001
0.0996076688170433,0.9693750143051147,0.9982125759124756,0.06741239130496979,0.9788333177566528,0.9987353086471558,0.001
0.1278768926858902,0.9637500047683716,0.9972003698348999,0.06461823731660843,0.9801666736602783,0.999318540096283,0.001
0.09963241219520569,0.971875011920929,0.9975337386131287,0.058238692581653595,0.9806666374206543,0.9993762373924255,0.001
0.15682511031627655,0.9581249952316284,0.9959195852279663,0.062183257192373276,0.9798333048820496,0.9995023608207703,0.001
0.1078314557671547,0.9674999713897705,0.9981215596199036,0.057735346257686615,0.9816666841506958,0.9994558095932007,0.001
0.11295123398303986,0.9681249856948853,0.9977309107780457,0.05655044689774513,0.981333315372467,0.9995474219322205,0.001
0.11793918907642365,0.965624988079071,0.9974613785743713,0.060000449419021606,0.9808333516120911,0.9994537830352783,0.001
0.11417312920093536,0.9631249904632568,0.9977137446403503,0.06506312638521194,0.9798333048820496,0.9991430044174194,0.001
0.08029470592737198,0.9762499928474426,0.9996077418327332,0.06538370996713638,0.9788333177566528,0.9988853335380554,0.001
1.993834376335144,0.2893750071525574,0.7253303527832031,1.194575309753418,0.6468518376350403,0.9401988983154297,0.001
1.0056666135787964,0.6712499856948853,0.9436872005462646,0.5050364136695862,0.8485184907913208,0.9868578314781189,0.001
0.6244543194770813,0.7918750047683716,0.9769799709320068,0.3492591381072998,0.9044444561004639,0.9926950335502625,0.001
0.4339537024497986,0.8531249761581421,0.9876425862312317,0.259633332490921,0.928518533706665,0.9947781562805176,0.001
0.4068736732006073,0.8712499737739563,0.9878860116004944,0.2251073569059372,0.9357407689094543,0.9960089921951294,0.001
0.3460618853569031,0.8918750286102295,0.9906255602836609,0.19143715500831604,0.9479629397392273,0.9968587756156921,0.001
0.3404161334037781,0.8999999761581421,0.9909725189208984,0.19122309982776642,0.9472222328186035,0.9962841272354126,0.001
0.32583916187286377,0.8974999785423279,0.9906858205795288,0.1510239839553833,0.9577777981758118,0.9978031516075134,0.001
0.2425856590270996,0.9193750023841858,0.9940803647041321,0.16696737706661224,0.9472222328186035,0.9976394176483154,0.001
0.27509772777557373,0.9181249737739563,0.9931676387786865,0.1449018269777298,0.9568518400192261,0.997948944568634,0.001
0.26364922523498535,0.9181249737739563,0.9941898584365845,0.1457606852054596,0.9544444680213928,0.9979270100593567,0.001
0.22127977013587952,0.9287499785423279,0.9953195452690125,0.15455859899520874,0.9507407546043396,0.9975124001502991,0.001
0.22425393760204315,0.9293749928474426,0.9958125948905945,0.14848695695400238,0.9548147916793823,0.9974187016487122,0.001
0.21408683061599731,0.9293749928474426,0.9965882301330566,0.11391190439462662,0.9657407402992249,0.9980747699737549,0.001
0.19851459562778473,0.9356250166893005,0.9960877895355225,0.11520938575267792,0.9679629802703857,0.9979977011680603,0.001
0.1870718002319336,0.9431250095367432,0.9964239001274109,0.11195968091487885,0.9649999737739563,0.9980854392051697,0.001
0.21338093280792236,0.9325000047683716,0.9952062368392944,0.10900739580392838,0.9681481719017029,0.9986613392829895,0.001
0.15141576528549194,0.9487500190734863,0.9975135922431946,0.12747006118297577,0.962592601776123,0.9972252249717712,0.001
0.18781928718090057,0.9431250095367432,0.9960141777992249,0.1094532161951065,0.9687036871910095,0.9982706904411316,0.001
0.18375356495380402,0.9456250071525574,0.9965077638626099,0.11218683421611786,0.9670370221138,0.9982519745826721,0.001
2.0194995403289795,0.2956250011920929,0.7136914730072021,1.1529622077941895,0.7609999775886536,0.9650721549987793,0.001
0.9830276966094971,0.6637499928474426,0.9472436904907227,0.4948046803474426,0.871833324432373,0.9901607036590576,0.001
0.6262108087539673,0.8012499809265137,0.9761073589324951,0.34034448862075806,0.8964999914169312,0.9940081238746643,0.001
0.43492811918258667,0.8550000190734863,0.9880577921867371,0.2434586137533188,0.9294999837875366,0.996300220489502,0.001
0.4268583655357361,0.8643749952316284,0.9866874814033508,0.22322975099086761,0.9351666569709778,0.9967612028121948,0.001
0.32646647095680237,0.887499988079071,0.9931455850601196,0.15980517864227295,0.9551666378974915,0.9976193904876709,0.001
0.2709009051322937,0.9112499952316284,0.9936449527740479,0.17834234237670898,0.9451666474342346,0.9970263242721558,0.001
0.3115440309047699,0.9024999737739563,0.9919199347496033,0.14662806689739227,0.9595000147819519,0.9974656105041504,0.001
0.2806921899318695,0.9143750071525574,0.9938347935676575,0.14497947692871094,0.9586666822433472,0.9974410533905029,0.001
0.27429845929145813,0.9225000143051147,0.9916512966156006,0.12477264553308487,0.9639999866485596,0.9979642033576965,0.001
0.24080316722393036,0.9275000095367432,0.993881344795227,0.13980375230312347,0.9576666951179504,0.9981582760810852,0.001
0.22530598938465118,0.925000011920929,0.9959448575973511,0.12260366976261139,0.9651666879653931,0.9978341460227966,0.001
0.22510948777198792,0.9318749904632568,0.9940846562385559,0.1128552034497261,0.965666651725769,0.9981884956359863,0.001
0.19011135399341583,0.9368749856948853,0.9967384934425354,0.10997007042169571,0.9674999713897705,0.997967541217804,0.001
0.19755396246910095,0.9399999976158142,0.9950594305992126,0.0991549864411354,0.9706666469573975,0.9983264803886414,0.001
0.17116029560565948,0.9462500214576721,0.9971046447753906,0.10210934281349182,0.9704999923706055,0.9983072876930237,0.001
0.19178982079029083,0.9449999928474426,0.9957519769668579,0.10056751221418381,0.9698333144187927,0.9988222718238831,0.001
0.1606336236000061,0.9568750262260437,0.9961268305778503,0.09360798448324203,0.9736666679382324,0.9983747005462646,0.001
0.18404646217823029,0.9468749761581421,0.9963610172271729,0.09360236674547195,0.9723333120346069,0.9984651803970337,0.001
0.20031984150409698,0.9481250047683716,0.9955165982246399,0.0884670838713646,0.9723333120346069,0.9989632368087769,0.001
1.9508548974990845,0.3356249928474426,0.7381791472434998,1.1231886148452759,0.7151666879653931,0.959983229637146,0.001
1.0409044027328491,0.6431249976158142,0.9386624693870544,0.5091379284858704,0.8665000200271606,0.989406943321228,0.001
0.6649134159088135,0.7649999856948853,0.974438488483429,0.351701945066452,0.9066666960716248,0.9935146570205688,0.001
0.5056471824645996,0.831250011920929,0.9839781522750854,0.31834670901298523,0.9023333191871643,0.9937596321105957,0.001
0.4224870204925537,0.8637499809265137,0.9876005053520203,0.22544467449188232,0.9348333477973938,0.9959470629692078,0.001
0.38338324427604675,0.8799999952316284,0.9877288937568665,0.23615649342536926,0.9276666641235352,0.9959611296653748,0.001
0.32328614592552185,0.8956249952316284,0.992365837097168,0.1872190535068512,0.9434999823570251,0.9961678981781006,0.001
0.2643078863620758,0.9131249785423279,0.9942743182182312,0.16779671609401703,0.9503333568572998,0.9967897534370422,0.001
0.29440855979919434,0.9118750095367432,0.9918127655982971,0.14942997694015503,0.9553333520889282,0.9973733425140381,0.001
0.26768285036087036,0.9212499856948853,0.9930697679519653,0.14602862298488617,0.9583333134651184,0.9974536895751953,0.001
0.22471971809864044,0.9293749928474426,0.9956676363945007,0.15340009331703186,0.956166684627533,0.996951162815094,0.001
0.21786868572235107,0.9243749976158142,0.9944788813591003,0.11864803731441498,0.9635000228881836,0.9978703260421753,0.001
0.22708190977573395,0.925000011920929,0.9940094947814941,0.11997929215431213,0.9628333449363708,0.997898519039154,0.001
0.21544013917446136,0.9237499833106995,0.9962884783744812,0.12779168784618378,0.9643333554267883,0.997587263584137,0.001
0.1879839301109314,0.9393749833106995,0.9954067468643188,0.1145472377538681,0.9643333554267883,0.9980136156082153,0.001
0.19593141973018646,0.9449999928474426,0.9955894947052002,0.12691088020801544,0.9648333191871643,0.9972695708274841,0.001
0.17760680615901947,0.9424999952316284,0.9964698553085327,0.10268426686525345,0.9711666703224182,0.998490571975708,0.001
0.18746906518936157,0.9456250071525574,0.9957026839256287,0.09764163941144943,0.9714999794960022,0.9980844259262085,0.001
0.18930290639400482,0.9437500238418579,0.9957173466682434,0.10567866265773773,0.9681666493415833,0.9977874755859375,0.001
0.16028331220149994,0.9487500190734863,0.9967550039291382,0.10498016327619553,0.9698333144187927,0.9978904724121094,0.001
1.928605079650879,0.3243750035762787,0.748920202255249,1.0785694122314453,0.7523333430290222,0.9678192138671875,0.001
1.0138061046600342,0.6731250286102295,0.9427154064178467,0.5490773320198059,0.8503333330154419,0.98531174659729,0.001
0.6340583562850952,0.8075000047683716,0.9746608734130859,0.3455638885498047,0.9086666703224182,0.9935975670814514,0.001
0.4804495573043823,0.8537499904632568,0.9847428202629089,0.2552042603492737,0.9291666746139526,0.9955565333366394,0.001
0.4112226366996765,0.8756250143051147,0.9867725372314453,0.219875305891037,0.9423333406448364,0.9967501163482666,0.001
0.37614521384239197,0.8812500238418579,0.9896383881568909,0.17854449152946472,0.9493333101272583,0.9972813129425049,0.001
0.30157530307769775,0.9137499928474426,0.9921464323997498,0.1723378449678421,0.950166642665863,0.9971886277198792,0.001
0.27158570289611816,0.9162499904632568,0.9938772320747375,0.17774589359760284,0.9466666579246521,0.9970616698265076,0.001
0.24807140231132507,0.9212499856948853,0.9945918321609497,0.14570116996765137,0.9553333520889282,0.9977162480354309,0.001
0.24485814571380615,0.9193750023841858,0.9935552477836609,0.12635375559329987,0.9598333239555359,0.9984138011932373,0.001
0.2322273850440979,0.9331250190734863,0.9933656454086304,0.12302723526954651,0.9645000100135803,0.9985384345054626,0.001
0.22749674320220947,0.9268749952316284,0.9955022931098938,0.11844559013843536,0.9649999737739563,0.9981942176818848,0.001
0.2069566547870636,0.934374988079071,0.9957523941993713,0.12277305871248245,0.9626666903495789,0.9979856014251709,0.001
0.22065474092960358,0.9375,0.994971513748169,0.1079392358660698,0.965666651725769,0.9986555576324463,0.001
0.19113145768642426,0.9424999952316284,0.995597243309021,0.10237789154052734,0.9704999923706055,0.9984499216079712,0.001
0.20212030410766602,0.9306250214576721,0.9965218305587769,0.10360721498727798,0.9698333144187927,0.9985219240188599,0.001
0.19700296223163605,0.9381250143051147,0.9949370622634888,0.09967923909425735,0.9695000052452087,0.9987340569496155,0.001
0.1751948744058609,0.9462500214576721,0.9956186413764954,0.08856625109910965,0.9735000133514404,0.9988810420036316,0.001
0.15783168375492096,0.9518749713897705,0.9970961809158325,0.10635554045438766,0.9698333144187927,0.9978324770927429,0.001
0.16638560593128204,0.9506250023841858,0.9963306784629822,0.10912372171878815,0.9678333401679993,0.9980542659759521,0.001
1.9451689720153809,0.31437501311302185,0.7483859062194824,1.196566104888916,0.6234999895095825,0.9453164339065552,0.001
0.9833288788795471,0.675000011920929,0.9464707374572754,0.5160382986068726,0.8374999761581421,0.9858160018920898,0.001
0.6086604595184326,0.7993749976158142,0.977743923664093,0.32584112882614136,0.9175000190734863,0.9943880438804626,0.001
0.4429919421672821,0.8537499904632568,0.9877433776855469,0.26428961753845215,0.9229999780654907,0.9953315258026123,0.001
0.4029923975467682,0.8737499713897705,0.9886186122894287,0.20297899842262268,0.9380000233650208,0.9970893263816833,0.001
0.3479764461517334,0.8974999785423279,0.9890139102935791,0.1693098247051239,0.9520000219345093,0.9981012344360352,0.001
0.32325515151023865,0.9037500023841858,0.9910657405853271,0.1977536827325821,0.9355000257492065,0.9969239234924316,0.001
0.31105607748031616,0.9037500023841858,0.9921473860740662,0.14869198203086853,0.9583333134651184,0.9986001253128052,0.001
0.2499309927225113,0.9275000095367432,0.994408905506134,0.15809492766857147,0.949999988079071,0.9979417324066162,0.001
0.2622588276863098,0.9243749976158142,0.993495762348175,0.13315097987651825,0.9588333368301392,0.9986371397972107,0.001
0.2073325514793396,0.9293749928474426,0.9950594902038574,0.11804430186748505,0.9641666412353516,0.9987698197364807,0.001
0.20429156720638275,0.9325000047683716,0.9959136247634888,0.11559632420539856,0.9618333578109741,0.998244047164917,0.001
0.19301407039165497,0.9437500238418579,0.9952529072761536,0.12614260613918304,0.9593333601951599,0.9981913566589355,0.001
0.17653055489063263,0.9424999952316284,0.9958905577659607,0.11743360757827759,0.965833306312561,0.9981464743614197,0.001
0.18208047747612,0.9449999928474426,0.995826780796051,0.10281001776456833,0.9679999947547913,0.9983629584312439,0.001
0.17153337597846985,0.9418749809265137,0.9973832964897156,0.08670547604560852,0.972000002861023,0.9988100528717041,0.001
0.18562741577625275,0.9493749737739563,0.9966205358505249,0.08945826441049576,0.971833348274231,0.9991214275360107,0.001
0.15501369535923004,0.9524999856948853,0.9965713620185852,0.10300788283348083,0.9678333401679993,0.9980356097221375,0.001
0.16341809928417206,0.9493749737739563,0.9957433342933655,0.08071701973676682,0.9745000004768372,0.9987668991088867,0.001
0.15041449666023254,0.9593750238418579,0.9957879185676575,0.08585632592439651,0.9713333249092102,0.9990462064743042,0.001
1.9297336339950562,0.3256250023841858,0.747227668762207,1.1174176931381226,0.70333331823349,0.9475564956665039,0.001
1.0595937967300415,0.6424999833106995,0.9371060729026794,0.5736290812492371,0.8496666550636292,0.986544132232666,0.001
0.6422770023345947,0.796875,0.9750174283981323,0.35865116119384766,0.8963333368301392,0.9933449625968933,0.001
0.5384412407875061,0.8256250023841858,0.9815065860748291,0.2509015202522278,0.9300000071525574,0.9962102770805359,0.001
0.4464584290981293,0.8618749976158142,0.9858810305595398,0.2233913540840149,0.9323333501815796,0.9967470169067383,0.001
0.3598165214061737,0.8799999952316284,0.9910191893577576,0.2085210382938385,0.9361666440963745,0.9965713620185852,0.001
0.2899251878261566,0.909375011920929,0.9926106333732605,0.2233104407787323,0.9283333420753479,0.9957907199859619,0.001
0.2505134046077728,0.921875,0.9947523474693298,0.16008368134498596,0.9523333311080933,0.9971374869346619,0.001
0.2613556683063507,0.9231250286102295,0.9930222630500793,0.16030821204185486,0.9495000243186951,0.9969537854194641,0.001
0.244487002491951,0.9268749952316284,0.9941442608833313,0.1257067769765854,0.9595000147819519,0.9980331063270569,0.001
0.2359437197446823,0.9256250262260437,0.9939685463905334,0.1330019235610962,0.9605000019073486,0.9974812269210815,0.001
0.18562597036361694,0.9399999976158142,0.9971784353256226,0.12444664537906647,0.9614999890327454,0.9980026483535767,0.001
0.22526340186595917,0.9381250143051147,0.9942266345024109,0.11784955114126205,0.9638333320617676,0.9981774687767029,0.001
0.22100181877613068,0.9275000095367432,0.9945217370986938,0.11016108095645905,0.9670000076293945,0.9985049962997437,0.001
0.18432976305484772,0.9431250095367432,0.9965634942054749,0.10914138704538345,0.9673333168029785,0.9984921216964722,0.001
0.20475776493549347,0.9393749833106995,0.9960546493530273,0.10064312070608139,0.968666672706604,0.998923659324646,0.001
0.18004187941551208,0.9437500238418579,0.9963260293006897,0.10349036008119583,0.9681666493415833,0.998660147190094,0.001
0.19676122069358826,0.9418749809265137,0.995149552822113,0.09106657654047012,0.9728333353996277,0.9989317655563354,0.001
0.13574691116809845,0.9593750238418579,0.9970982670783997,0.08980147540569305,0.9728333353996277,0.9987090229988098,0.001
0.16612626612186432,0.9456250071525574,0.9967908263206482,0.09400547295808792,0.9711666703224182,0.998744785785675,0.001
1.9998348951339722,0.2787500023841858,0.7267612218856812,1.126044750213623,0.7555000185966492,0.9687725305557251,0.001
0.9557681083679199,0.6887500286102295,0.9501876831054688,0.4649539291858673,0.8600000143051147,0.9881622195243835,0.001
0.6162624955177307,0.7987499833106995,0.9768877029418945,0.36792925000190735,0.8883333206176758,0.9925152659416199,0.001
0.4825364947319031,0.8537499904632568,0.9842100739479065,0.24593253433704376,0.9298333525657654,0.9958098530769348,0.001
0.4252210557460785,0.8656250238418579,0.987237274646759,0.2098986953496933,0.9368333220481873,0.9969031810760498,0.001
0.319247305393219,0.8987500071525574,0.9915631413459778,0.18822802603244781,0.9421666860580444,0.9973918199539185,0.001
0.32194778323173523,0.8981249928474426,0.9924816489219666,0.1833571195602417,0.9470000267028809,0.9968311786651611,0.001
0.3010401129722595,0.9131249785423279,0.991847574710846,0.1934145987033844,0.9399999976158142,0.9966688752174377,0.001
0.2595519423484802,0.9275000095367432,0.9928290843963623,0.16261331737041473,0.9461666941642761,0.9974359273910522,0.001
0.25335296988487244,0.9150000214576721,0.994141161441803,0.1373024433851242,0.9586666822433472,0.9977337121963501,0.001
0.22146829962730408,0.9356250166893005,0.9943711161613464,0.1316072940826416,0.9618333578109741,0.9981745481491089,0.001
0.21146434545516968,0.9281250238418579,0.9957751035690308,0.12203802168369293,0.9608333110809326,0.9978271722793579,0.001
0.23891407251358032,0.9237499833106995,0.9938893914222717,0.12362875044345856,0.9616666436195374,0.9979451298713684,0.001
0.1779516637325287,0.9487500190734863,0.9958885312080383,0.13428442180156708,0.9595000147819519,0.9971580505371094,0.001
0.17750394344329834,0.9481250047683716,0.9951980710029602,0.10728978365659714,0.965833306312561,0.9979820847511292,0.001
0.17482411861419678,0.9449999928474426,0.9961117506027222,0.1037108525633812,0.9666666388511658,0.9982204437255859,0.001
0.19948343932628632,0.9375,0.9957483410835266,0.09745587408542633,0.9700000286102295,0.9985148906707764,0.001
0.1597965955734253,0.9537500143051147,0.9972088932991028,0.09892579168081284,0.9664999842643738,0.9985870122909546,0.001
0.172543004155159,0.9518749713897705,0.9964116811752319,0.11079362779855728,0.9629999995231628,0.9984613060951233,0.001
0.16400085389614105,0.9493749737739563,0.9964034557342529,0.08722015470266342,0.9711666703224182,0.998818039894104,0.001
1.8260639905929565,0.3556250035762787,0.7886781096458435,0.9775499701499939,0.7235000133514404,0.9626991152763367,0.001
0.8756625652313232,0.7043750286102295,0.9581882953643799,0.42892715334892273,0.8816666603088379,0.9908930659294128,0.001
0.5374348163604736,0.8299999833106995,0.9823223948478699,0.26308396458625793,0.921833336353302,0.9950750470161438,0.001
0.4372013509273529,0.8643749952316284,0.9877166748046875,0.2221708446741104,0.9393333196640015,0.9962455034255981,0.001
0.3818027973175049,0.8837500214576721,0.9883590936660767,0.20975573360919952,0.9384999871253967,0.9967917799949646,0.001
0.3361026346683502,0.8912500143051147,0.9912115335464478,0.1894722282886505,0.9445000290870667,0.9965827465057373,0.001
0.29754912853240967,0.9137499928474426,0.9933289289474487,0.18580475449562073,0.9415000081062317,0.9964497089385986,0.001
0.3145650327205658,0.9100000262260437,0.9918293952941895,0.16256777942180634,0.9520000219345093,0.9978011250495911,0.001
0.2321486622095108,0.9300000071525574,0.994964063167572,0.14326892793178558,0.9555000066757202,0.9974938631057739,0.001
0.25469544529914856,0.9156249761581421,0.9949498176574707,0.13007137179374695,0.9629999995231628,0.9977706074714661,0.001
0.23457232117652893,0.9362499713897705,0.994147002696991,0.12433093041181564,0.9589999914169312,0.9983543753623962,0.001
0.1967940777540207,0.9424999952316284,0.9960080981254578,0.12246615439653397,0.9614999890327454,0.9981080889701843,0.001
0.20572717487812042,0.9362499713897705,0.996438205242157,0.1224869042634964,0.9611666798591614,0.9978911280632019,0.001
0.19664397835731506,0.9362499713897705,0.9961405992507935,0.10441496968269348,0.9701666831970215,0.9986719489097595,0.001
0.20924872159957886,0.9362499713897705,0.9956948161125183,0.11663728952407837,0.9636666774749756,0.9983496069908142,0.001
0.17521965503692627,0.9462500214576721,0.9963574409484863,0.10472442954778671,0.9670000076293945,0.9983488321304321,0.001
0.1731307953596115,0.9506250023841858,0.9952854514122009,0.09413240849971771,0.971666693687439,0.9982208609580994,0.001
0.19629916548728943,0.9399999976158142,0.9952663779258728,0.09245920926332474,0.9721666574478149,0.9986618757247925,0.001
0.15539883077144623,0.9481250047683716,0.997456967830658,0.09922448545694351,0.9681666493415833,0.9982645511627197,0.001
0.16058307886123657,0.9468749761581421,0.9965131878852844,0.09919840842485428,0.968833327293396,0.9983288049697876,0.001
